Titolo,id_ristorante,Data,Target,Recensioni,Punteggio,Foto1,Foto2
Le trattorie che ci piacciono,g1009281-d1898914,1 settembre 2023,friends,"Venuti via da Cetona a causa dei ristoranti pieni, un cameriere ""sveglio""  ci indica questa trattoria in mezzo alla campagna. 
Bel posto, buono il cibo e gentilissime le signore che ci hanno accolti nonostante fosse tardi.
Abbiamo mangiato benissimo, dal curioso ""coperto contadino"" un particolare antipastino di benvenuto ai pici al ragù di chianina veramente indimenticabili che da soli valgono la sosta, ai cappellacci al radicchio di una squisitezza unica fino agli spiedini e alla provola con il tartufo.
Per il dolce non ci sarebbe stato più spazio se non fosse che ad una bella fetta di crostata con marmellata fatta in casa non si può proprio dire di no!
Segnalo che la pasta è di rigorosa produzione della trattoria e che il servizio è stato adeguato alla bontà del cibo.
Ampio e comodo parcheggio per affrontare in serenità una bella mangiata.","Punteggio 5,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/2a/37/eb/99/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-l/2a/37/eb/9c/caption.jpg
L'eccellenza,g1007324-d3384771,3 luglio 2023,friends,"L'Eden bar è l'eccellenza in assoluto. Vanta almeno 20 di attività e da tale data è sempre stato impeccabile. Per me a Messina il migliore bar. Di qualità con prodotti sempre freschi e appena fatti. Ancora non sono riuscito a trovare qualcosa che non va. Per gli amanti di gelati, granite e brioche questo posto non lo consiglio lo straconsiglio. Sono sicuro che non rimarrete delusi.","Punteggio 5,0 su 5","",""
L'eccellenza in tavola...,g1006067-d5824360,4 maggio 2024,friends,"Piatti eccellenti, materia prima con pesce freschissimo eccellente, personale e servizio eccellente, Sabino il proprietario/chef davvero eccellente; con lui abbiamo selezionato un menù degustazione tra un'ampia scelta di proposte e non il solito menù fisso.","","",""
L'eccellenza nella continuità,g1009281-d1734657,24 settembre 2023,family,"Quest'estate sono stato spessissimo a pranzo da Nilo ritrovando i tratti fondamentali di questo luogo di delizie: assoluta signorilità del personale a partire da Cristiano e signora; eccellente qualità del cibo  sempre presentato in modo appropriato, cioè con gusto; cantina all'altezza. Essendoci andato spesso posso dire di avere esaurito quasi tutto il ricco menu e di non avere trovato una falla o  un'attenuazione della qualità. Sempre il meglio, sempre il massimo.","Punteggio 5,0 su 5","",""
Lo abbiamo scelto due volte,g1007734-d4564305,24 settembre 2022,family,"Al terzo anno abbiamo scoperto questa bella location, che ha una struttura esterna per le belle serate, una sala interna in caso di maltempo e l’agriturismo, che non abbiamo utilizzato.
Piatti ottimi, tempi d’attesa molto limitati, conto un po’ sopra la media.
Ottima lista vini, proposta e commentata dal titolare, uomo singolare e competente.","Punteggio 5,0 su 5","",""
Lo amo,g1006068-d10478608,23 agosto 2020,friends,"Carino in inverno, delizioso il dehoor esterno in estate. Torno sempre volentieri soprattutto x un'aperitivo a base di tapas e drink originali. Consigliatissimo. Una chicca a Cernusco.","Punteggio 5,0 su 5","",""
Lo consiglio,g1010166-d6777457,23 ottobre 2021,family,"Sono stata a pranzo in questa rosticceria con il mio bambino, tantissima scelta di pietanze, mio figlio ha trovato piatti semplici (come piacciono ai bambini) ha apprezzato molto e devo dire anche io, inoltre tutto lo staff è stato molto gentile, sicuramente sono caratteristiche da apprezzare soprattutto in località turistiche dove mangari la clientela non mancherebbe a prescindere. Lo consiglio per rapporto qualità prezzo, gentilezza e ottima location.","Punteggio 5,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/20/e2/d9/1a/rosticceria-gastronomia.jpg,""
Lo consiglio!!,g1010166-d6777457,24 aprile 2022,couples,"Vasta scelta nel menù di piatti tipici liguri...
Noi ci siamo stati più volte perché ci siamo trovati bene, posto accogliente, personale gentile e disponibile. Ne uscirete dal locale contenti e soddisfatti.","Punteggio 5,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/23/2e/54/c1/rosticceria-gastronomia.jpg,https://media-cdn.tripadvisor.com/media/photo-l/23/2e/54/c5/rosticceria-gastronomia.jpg
Lo straconsiglio,g1005935-d3645781,9 dicembre 2023,family,"Ambiente rustico,cibo(antipasti e carne) sublimi!!! Il proprietario e staff simpatici,pronti a dare suggerimenti o spiegazioni, veloci nel servizio!! Lo straconsiglio !! Siamo stati con la mia famiglia per il mio compleanno a novembre 2022!!","Punteggio 5,0 su 5","",""
Locale accogliente famigliare,g1005746-d12398798,30 settembre 2023,family,"Su passaparola di amici abbiamo prenotato e pranzato in questo locale unico e particolare...non il solito posto super affollato e caotico dove il cliente spesso deve accontentarsi...qui ambiente familiare cordiale con piatti curati e che non sono il solito antipasto o primo ecc ...il proprietario dall'arrivo ti mette a proprio agio ed è sempre attento e cordiale... prezzo e qualità ottimi...da ritornare e ovviamente da suggerire ad amici.... PS: per chi percorre la SS 647 ""bifernina"" al km. 45+400 circa c'è una strada ihterpoderale (segnalata con un cartello del proprietario) che porta direttamente al locale.","Punteggio 5,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/2a/77/48/b0/caption.jpg,""
"Locale accogliente, ma...",g1015453-d4695813,14 ottobre 2020,couples,"Locale accogliente e tranquillo. Tempi di attesa discreti. Pizza ottima e molto leggero l'impasto. 
Dessert altrettanto buoni. Il servizio al tavolo lascia molto a desiderare.","Punteggio 4,0 su 5","",""
Locale carino e titolare gentile,g1006191-d7806511,11 agosto 2022,none,"Il locale si presenta bene, piccolo ma ordinato e con spazio adeguato tra i tavoli il proprietario è stato gentile e premuroso.
Cucina con piatti tipici ben fatti ... grazie!","Punteggio 5,0 su 5","",""
Locale eccellente,g1007735-d8374873,15 dicembre 2023,family,"Questo posto è incantevole come location, eccezionale come cibo e servizi, attento a qualunque esigenza sia il personale che il proprietario Michele. Abbiamo trascorso una giornata meravigliosa x festeggiare la cresima di mia figlia. Consigliatissimo e da tornarci quanto prima . Un ringraziamento speciale a Michele x la disponibilità e la cordialità di.tutti Tutto favoloso!!!! 👍","Punteggio 5,0 su 5","",""
Locale molto carino!,g1006068-d10478608,1 dicembre 2023,couples,"Locale molto carino in centro a Cernusco, che propone piatti spagnoli ma anche italiani. Io e mia moglie ci siamo divisi 4 tapas in 2 e siamo rimasti molto soddisfatti per la qualità delle materie prime e delle porzioni. Per finire 1 dolce a testa e siamo usciti sazi. Conto abbastanza alto ma vale la qualità del cibo. Servizio cordiale e veloce.","Punteggio 5,0 su 5","",""
Locale perfetto e personale ottimo. Però il cibo nn era per niente buono. Non siamo turisti e quindi nn ci torniamo più.,g1007733-d1229143,3 marzo 2024,couples,Locale bello e personale perfetto. Però il cibo nn era per niente buono.  Quantità da ospedale.  6 antipasti per 2 . Tutte cose surgelate e senza sapore.  44 euro.  2 piatti di pasta ai frutti di mare che sembrava pasta in bianco con 2 pesci messi su. Senza sapore . 30 euro . Vino della casa  acqua coperto e 1 dolce. 98 euro .,"Punteggio 2,0 su 5","",""
Locale pulito e tranquillo . Quindi mi sono messo a pensare ...,g1006191-d7806511,18 settembre 2022,solo,"Menu fisso . Un antipasto rusticò composto da 6 o 7 assaggio . Insomma un bel piattone . Due primi . Vino ed acqua compresi . 16 euro . Qualità accettabile . Ma con quale pallottoliere vengono fatti i conti . Oppure : quando per lo stesso contenuto si pagano 40
Euro come si spiega ??","Punteggio 4,0 su 5","",""
"Locale semivuoto, bello ma…",g1015346-d2208298,9 agosto 2023,family,"Il luogo molto suggestivo, ma prestare la massima attenzione: per il tavolo all’esterno bisogna pagare una maggiorazione del 15% sul conto. Si viene avvisati alla cassa appena si arriva. Non mi era mai capitato in ogni luogo del globo dove sia andato. Se poi ci mettiamo che i prezzi sono piuttosto elevati, prima di entrare è bene farsi due conti. Non siamo convinti che ci ritorneremo, abbiamo avuto la consueta impressione di un diffuso andazzo locale “raccogli adesso quello che puoi, perché poi tanto ripartono e si chiude”.","Punteggio 3,0 su 5","",""
Locale tipico ligure,g1010166-d6777457,31 ottobre 2021,family,"Il nostro punto di riferimento a Bonassola e dintorni. Rosticceria che produce piatti tipici liguri caldi e freddi. Dai primi di pesce alle torte di verdure al fritto,  tutti molto buoni. Si può prendere da asporto o consumare sul posto. Consigliatissimo.","Punteggio 5,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/21/50/bc/2f/rosticceria-gastronomia.jpg,https://media-cdn.tripadvisor.com/media/photo-l/21/50/bc/31/rosticceria-gastronomia.jpg
Location accogliente prodotti tipici.,g1007735-d3193425,11 agosto 2023,couples,"Servizi impeccabile, gestore attento e ad ogni esigenza con professionalità.
Cucina tipica pugliese a km zero.
Scelta del menu minuziosa ma di ottima qualità.
Ci torneremo.","Punteggio 3,0 su 5","",""
Location bellissima,g1009280-d2299365,18 febbraio 2023,couples,"In una storica dimora, si pranza in un cortile coperto e riscaldato. Molto buona la lonza d’antipasto (14€), mentre risultano un po’ pasticciati primi e secondi, in particolare gli strozzapreti con ragù e formaggio di fossa ma anche l’anatra (18€). Dolci molto elaborati ma un po’ confusi nei sapori (7€). Serata un po’ complicata con il livello di servizio. Bellissima la suite vecchio stile impero.","Punteggio 4,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/28/44/6a/72/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-l/28/44/6a/71/caption.jpg
Location da favola!,g1015346-d2409774,26 agosto 2023,none,"Il ristorante è veramente in un posto splendido!
Se andate a cena non fate troppo tardi o vi perderete il tramonto sul mare.
Locale molto grande inserito un una splendida cornice naturale con una grande parco verde curatissimo e una grande piscina.
I tavoli all'aperto sono numerosi e ben distanziati.
La cucina è ottima, curata e le materie prime sono freschissime.
Il vino che ci è stato consigliato (rosato di Negramaro) era veramente un nettare.
Pietro, il nostro cameriere, è stato accogliente e simpatico senza mai essere invadente.
E' veramente un posto da provare.
Portateci la vostra innamorata: farete un figurone!!","Punteggio 5,0 su 5","",""
Location fantastica❤️‍🔥 & piatti veramente buoni🌟🌟,g1006191-d2251328,28 luglio 2023,business,"Acqua e Vino è un ristorante di una certa classe che non si dà le arie e dove si mangia bene!💥💥
L'interno è moderno e curato! Le volte, del palazzo d'epoca dove si trova, ben affrescate e soprattutto quello che lascia senza parole è la vista e l'affaccio stupendo sulla bella piazza centrale di Vittoria!!!🌟🌟🌟 (Chiedete i tavoli alle finestre!!!)❤️🌷
Oltre a questo super bonus che per molti ristoranti basterebbe, qui si mangia veramente bene,🔥 sia di mare che di terra, seguiti da un servizio che definirei amorevole!🤗💖 Buono il pane, buono l'olio buono tutto quello che viene proposto, realizzato in modo gustoso ma allo stesso tempo leggero e digeribile.😋💛💜
Sicuramente da andarci quando si è a Vittoria.❤️‍🔥🔥","Punteggio 4,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/29/e0/a8/c4/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-l/29/e0/a8/c5/caption.jpg
Location Stupenda,g1015346-d2208298,26 agosto 2023,family,"La location è stupenda! Abbiamo ordinato le pizze, a Napoli si direbbe a ruota di carro ( logicamente nello stile pugliese ) . Buoni di fritti . Rapporto qualità prezzo buono.","Punteggio 4,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/2a/2a/d1/48/caption.jpg,""
"Location top,  menu altalenante",g1015997-d1215655,3 settembre 2023,family,"Location 10 e lode. Very radical chic. Casale ai piedi del paese antico, giardino incantato, buon gusto. Servizio eccellente. Menu da rivedere. Fettuccine al cinghiale per nulla degne di nota, polpo abbondante ma accostamenti di dubbia riuscita. Insomma 4 stelle perché l'atmosfera vale la cena ma se dovessi tarare il giudizio sul rapporto qualità/ prezzo della cena il punteggio sarebbe inferiore. Ottimo il paté di fegatini, dolci assolutamente adeguati. Guancia di manzo buona. Vini al calice non del livello che ci si aspetterebbe, vista la struttura.","Punteggio 4,0 su 5","",""
Lontano dal mare ma.......pesce!,g1015371-d2294082,30 giugno 2019,business,"Sono stato invitato in una afosissima giornata di giugno in questo locale per una colazione di lavoro. Ho quindi goduto appieno dell'aria condizionata all'interno anche se c'è a disposizione un giardino. Il proprietario che ci ha accolti è stato davvero insuperabile e ricco di attenzioni. Un antipasto di pesce ha aperto le ""ostilità"" e un pesce al forno con verdure le ha definitivamente chiuse accompagnate da un buon vino. Locale piccolo ma curato, ampio parcheggio disponibile, suggerirei la prenotazione.","Punteggio 4,0 su 5","",""
Love sardegna,g1015351-d13976411,5 settembre 2023,friends,"Ha mantenuto tutte le aspettative rispetto a quanto consigliato da altri amici. 
Pizza buonissima e ceeskake alla fragola  sublime.
Servizio celere e personale gentile e all'altezza del ruolo.
Sicuramente da provare, purtroppo non possiamo ritornarci a breve in quanto turisti  Baresi in vacanza in Sardegna, terra fantastica e selvaggia.","Punteggio 5,0 su 5","",""
Luisa e Renato,g1009281-d2186408,16 gennaio 2024,couples,"Siamo stati oggi a pranzo Silvia ci accolto con cordialità 
I piatti ben presentati e molto buoni
Scelta dei vini eccellente
Torneremo senz'altro 
Consigliatissimo","Punteggio 5,0 su 5","",""
Lunga attesa,g1015997-d1215655,11 settembre 2023,friends,"Bel posto a Capalbio anche per un aperitivo.Il ristorante è carino, la cucina nella media ed anche i costi nella media di Capalbio e cioè ingiustificatamente alti.I tempi di attesa sono stati esasperanti.","Punteggio 3,0 su 5","",""
Luogo piacevole,g1015351-d3484812,20 agosto 2022,couples,"Una bella colazione servita da personale molto gentile.
Buonissimo il cappuccio e la marmellata ai fichi e albicocca di loro produzione con cui farciscono le brioche (discrete; queste possono migliorare)","Punteggio 4,0 su 5","",""
